work_id	canonical_title	normalized_title	title_variants_json	cluster_status	notes
qb_lit_the_way_of_opinion_e4056466	The Way of Opinion	the way of opinion	"{""The Way of Opinion"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_tom_96835dd8	Tom	tom	"{""Tom"":4,""TOM"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_a_fishing_rod_for_my_grandfather_876bb808	A Fishing Rod for My Grandfather	a fishing rod for my grandfather	"{""A Fishing Rod for My Grandfather"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_angels_and_demons_176da0c3	Angels and Demons	angels and demons	"{""Angels and Demons"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_being_in_the_world_0c0ea3ee	Being-in-the-World	being in the world	"{""Being-in-the-World"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_closely_watched_trains_2ec0a5e8	Closely Watched Trains	closely watched trains	"{""Closely Watched Trains"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_dictionary_of_accepted_ideas_89712849	Dictionary of Accepted Ideas	dictionary of accepted ideas	"{""Dictionary of Accepted Ideas"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_doctor_of_the_church_a5b8c80d	Doctor of the Church	doctor of the church	"{""Doctor of the Church"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_dublinesque_dbe5d02c	Dublinesque	dublinesque	"{""Dublinesque"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_eternal_peace_74c14ef1	Eternal Peace	eternal peace	"{""Eternal Peace"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_father_comes_home_from_the_wars_f4b5a92e	Father Comes Home From the Wars	father comes home from the wars	"{""Father Comes Home From the Wars"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_four_books_of_sentences_53a73944	Four Books of Sentences	four books of sentences	"{""Four Books of Sentences"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_giants_1fd655f2	Giants	giants	"{""Giants"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_golden_rain_48b77cdd	Golden Rain	golden rain	"{""Golden Rain"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_killing_floor_066b335f	Killing Floor	killing floor	"{""Killing Floor"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_lake_wobegon_days_5bf543e1	Lake Wobegon Days	lake wobegon days	"{""Lake Wobegon Days"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_lion_eating_poet_in_the_stone_den_d456d578	Lion-Eating Poet in the Stone Den	lion eating poet in the stone den	"{""Lion-Eating Poet in the Stone Den"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_mental_life_9695af1b	Mental Life	mental life	"{""Mental Life"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_middle_85c27492	Middle	middle	"{""Middle"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_mr_hicks_cd663c7a	Mr. Hicks	mr hicks	"{""Mr. Hicks"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_mulata_de_de4bd3b1	Mulata de	mulata de	"{""Mulata de"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_never_give_an_inch_fb65e084	Never Give an Inch	never give an inch	"{""Never Give an Inch"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_now_sleeps_the_crimson_petal_f322081a	Now Sleeps the Crimson Petal	now sleeps the crimson petal	"{""Now Sleeps the Crimson Petal"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_sabbaths_theater_050c64ff	Sabbath's Theater	sabbaths theater	"{""Sabbath's Theater"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_sesame_084a3501	Sesame	sesame	"{""Sesame"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_sixty_three_words_e98bc9dd	Sixty-Three Words	sixty three words	"{""Sixty-Three Words"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_steal_away_30b5190f	Steal Away	steal away	"{""Steal Away"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_house_of_dust_adb18064	The House of Dust	the house of dust	"{""The House of Dust"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_house_of_the_sleeping_beauties_and_the_master_of_go_57c12423	The House of the Sleeping Beauties and The Master of Go	the house of the sleeping beauties and the master of go	"{""The House of the Sleeping Beauties and The Master of Go"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_master_of_go_and_the_sound_of_the_mountain_5fe6bc6a	The Master of Go and The Sound of the Mountain	the master of go and the sound of the mountain	"{""The Master of Go and The Sound of the Mountain"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_modularity_of_mind_63833428	The Modularity of Mind	the modularity of mind	"{""The Modularity of Mind"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_victor_dog_e7e1ae09	The Victor Dog	the victor dog	"{""The Victor Dog"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_we_will_see_300842fa	We Will See	we will see	"{""We Will See"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_what_every_mother_should_know_3d0654f1	What Every Mother Should Know	what every mother should know	"{""What Every Mother Should Know"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_your_gnome_1a5026ae	Your Gnome	your gnome	"{""Your Gnome"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_division_i_766279b1	Division I	division i	"{""Division I"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_aegean_1f5aa0ab	Aegean	aegean	"{""Aegean"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_analytic_of_the_beautiful_7cd591e7	Analytic of the Beautiful	analytic of the beautiful	"{""Analytic of the Beautiful"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_annexation_768ba782	Annexation	annexation	"{""Annexation"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_back_to_africa_896c3457	Back to Africa	back to africa	"{""Back to Africa"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_elysian_fields_c3537a06	Elysian Fields	elysian fields	"{""Elysian Fields"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_emerald_46c80c42	Emerald	emerald	"{""Emerald"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_empress_of_the_world_37a6d7ac	Empress of the World	empress of the world	"{""Empress of the World"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_fountain_4620ade6	Fountain	fountain	"{""Fountain"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_general_dfe2db74	General	general	"{""General"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_imitations_473dabc6	Imitations	imitations	"{""Imitations"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_kings_of_the_hill_how_nine_powerful_men_changed_the_course_o_c407c35e	Kings of the Hill: How Nine Powerful Men Changed the Course of American History	kings of the hill how nine powerful men changed the course of american history	"{""Kings of the Hill: How Nine Powerful Men Changed the Course of American History"":8}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_litanies_7de51068	Litanies	litanies	"{""Litanies"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_local_color_3a841f72	Local Color	local color	"{""Local Color"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_natty_bumppo_ef716b79	Natty Bumppo	natty bumppo	"{""Natty Bumppo"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_phoebus_fc27d0ab	Phoebus	phoebus	"{""Phoebus"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_red_book_53767569	Red Book	red book	"{""Red Book"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_salamandra_724d6f91	Salamandra	salamandra	"{""Salamandra"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_siris_33e6c917	Siris	siris	"{""Siris"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_star_of_the_evening_03bfc8eb	Star of the Evening	star of the evening	"{""Star of the Evening"":8}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_subjection_30aafd5d	Subjection	subjection	"{""Subjection"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_sunday_1390470c	Sunday	sunday	"{""Sunday"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_black_christ_and_other_poems_7ec3c2aa	The Black Christ and Other Poems	the black christ and other poems	"{""The Black Christ and Other Poems"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_song_of_the_lark_and_death_comes_for_the_archbishop_7103a5d2	The Song of the Lark and Death Comes for the Archbishop	the song of the lark and death comes for the archbishop	"{""The Song of the Lark and Death Comes for the Archbishop"":4}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
