candidate_id	canonical_title	rejection_reason	base_rejection_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_enigma_27613a75	Enigma	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":2,""quoted_lit_context"":2}"	"{""poem"":1,""unknown"":3}"	{}	"{""fine_arts"":1,""other_academic"":2}"	1	2	""	""	ote a cello concerto famously performed by Jacqueline du Pre. He also wrote the Enigma variations and the Pomp and Circumstance Marches.
qb_lit_guilt_and_innocence_in_hitler_36561990	Guilt and Innocence in Hitler	rejected_title_fragment	accepted_likely_work	4	0	4	3	"{""author_verb_title"":2,""typed_title"":2}"	"{""novel"":1,""unknown"":1,""work"":2}"	{}	"{""other_academic"":3}"	3	0	reject	title_fragment	this title concerns a character writing an introduction to the historical work Guilt and Innocence in Hitler’s Germany, while another concerns the murderer of Maria Iribarne. For ten points each: [10] Identify the commo
qb_lit_ideology_and_utopia_59b2c617	Ideology and Utopia	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":3,""typed_title"":1}"	"{""book"":1,""unknown"":3}"	{}	"{""other_academic"":3}"	0	4	""	""	Name this theorist of “relationism” and “the sociology of knowledge” who wrote Ideology and Utopia.
qb_lit_intercourse_893414f0	Intercourse	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":2,""typed_title"":2}"	"{""book"":2,""work"":2}"	{}	"{""other_academic"":3}"	0	3	""	""	r 10 points each: [10] Identify this radical feminist philosopher and author of Intercourse, best known for her work Pornography: Men Possessing Women.
qb_lit_markings_3a5ae286	Markings	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":1,""byline_title"":2,""typed_title"":1}"	"{""book"":2,""poem"":2}"	{}	"{""other_academic"":4}"	3	4	""	""	"9. A poem in Markings by Dag Hammarskjöld (""HAH-mer-shold"") is titled for a sculpture given to him by this penpal of his. For 10 points each: [10h] Name this British artist of Single Form, a bronze sculpture pierced by a"
qb_lit_mathis_de_f923586c	Mathis de	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":4}"	"{""play"":1,""unknown"":3}"	{}	"{""fine_arts"":2,""other_academic"":1}"	0	6	""	""	y the composer of Symphonic Metamorphoses on Themes of Weber, who also composed Mathis der Maler.
qb_lit_portrait_25c60488	Portrait	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""byline_title"":2,""quoted_lit_context"":2}"	"{""play"":1,""trilogy"":1,""unknown"":2}"	{}	"{""fine_arts"":1,""history"":1,""other_academic"":1}"	2	3	""	""	rmance for this man. A speaker reads quotes from this president’s speeches in a Portrait by Aaron Copland.
qb_lit_rigoletto_and_aida_c5b2c8d4	Rigoletto and Aida	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":4}"	"{""unknown"":4}"	{}	"{""fine_arts"":4}"	0	5	""	""	d dies of tuberculosis in La Traviata, an opera by this composer who also wrote Rigoletto and Aida.
qb_lit_the_christian_faith_dc2fb3ea	The Christian Faith	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":3,""quoted_lit_context"":1}"	"{""play"":1,""unknown"":3}"	{}	"{""other_academic"":3}"	0	2	""	""	f Hermeneutics and Criticism and pioneer of liberal Christianity. He also wrote The Christian Faith.
qb_lit_the_higher_learning_in_america_978b71d4	The Higher Learning in America	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":1,""quoted_lit_context"":2,""typed_title"":1}"	"{""book"":1,""unknown"":1,""work"":2}"	{}	"{""other_academic"":2,""social_science"":1}"	2	3	""	""	"each: [10] Name this American sociologist who also admonished universities in ""The Higher Learning in America"" and wrote another work which contains a chapter called ""The Belief in Luck."""
qb_lit_the_life_of_the_mind_27aebe32	The Life of the Mind	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":4}"	"{""unknown"":3,""work"":1}"	{}	"{""other_academic"":1,""philosophy"":2}"	1	3	""	""	ker's two volumes, Thinking and Willing, were formed the posthumously published The Life of the Mind. For 10 points each: [10] Identify this philosopher who investigated the vita activa in The Human Condition.
qb_lit_the_musical_offering_a87d5c4b	The Musical Offering	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":3,""typed_title"":1}"	"{""collection"":1,""unknown"":3}"	{}	"{""fine_arts"":1,""history"":1,""other_academic"":1}"	0	7	""	""	[10] Bach also composed The Musical Offering, whose ending trio sonata contains a notably difficult part for this instrument. Varese’s Density 21.5 and Debussy’s Syrinx are both solo pieces for this instrument.
qb_lit_broadacre_city_e2897b9f	Broadacre City	rejected_non_literary_context	rejected_non_literary_context	5	0	5	2	"{""quoted_lit_context"":5}"	"{""book"":5}"	{}	"{""fine_arts"":3}"	2	4	""	""	"rvice station"" was the beginning of ""decentralization"" in a book proposing his ""Broadacre City"" design to change life. This author's book The Disappearing City suggests that buildings should be centrally heated and have"
qb_lit_the_bells_of_zlonice_e4f13194	The Bells of Zlonice	rejected_non_literary_context	rejected_non_literary_context	5	0	5	2	"{""quoted_lit_context"":5}"	"{""unknown"":2,""work"":3}"	{}	"{""other_academic"":3}"	0	9	""	""	For 10 points each: [10] Name this composer, whose first symphony is subtitled “The Bells of Zlonice.” He wrote an opera about a water nymph who gets a witch to make her mortal.
qb_lit_the_book_of_the_law_2353442b	The Book of the Law	rejected_non_literary_context	rejected_non_literary_context	5	0	5	2	"{""author_verb_title"":5}"	"{""book"":2,""work"":3}"	{}	"{""geography"":1,""other_academic"":1}"	0	3	""	""	med to have been contacted by the mysterious voice Aiwass, after which he wrote The Book of the Law.
qb_lit_jay_gatsbys_house_or_equivalents_before_this_novel_52e197b2	"Jay Gatsby's house or equivalents before ""this novel"	rejected_quizbowl_parser_artifact	accepted_likely_work	4	4	0	1	"{""raw_answerline_work_prompt"":4}"	"{""novel"":4}"	"{""novel"":4}"	"{""literature"":1,""other_academic"":1}"	0	0	reject	quizbowl_answerline_instruction_artifact	2. Pencil and paper ready. A machine that can extract the juice of two hundred oranges in half an hour can be found in the kitchen of a house where each Friday, five crates of oranges and lemons arrive as supplies for co
qb_lit_democracy_and_social_ethics_5744c9a6	Democracy and Social Ethics	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":2,""typed_title"":2}"	"{""book"":2,""work"":2}"	{}	"{""other_academic"":2}"	0	2	""	""	American social worker was born in Cedarville, IL in 1860. She is the author of Democracy and Social Ethics, Newer Ideals of Peace, and other volumes. She shared the Nobel Peace Prize with Nicholas Murray Butler in 1931.
qb_lit_mathematical_psychics_44d951e0	Mathematical Psychics	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":4}"	"{""play"":1,""unknown"":3}"	{}	"{""other_academic"":3}"	2	5	""	""	two indifference curves yields this economic construct, named for the author of Mathematical Psychics.
qb_lit_mcteague_and_the_octopus_92491f47	McTeague and The Octopus	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":4}"	"{""book"":1,""epic"":1,""unknown"":2}"	{}	"{""literature"":2,""other_academic"":1}"	0	2	""	""	eat trilogies, respectively. FTP, name this major American naturalist author of McTeague and The Octopus.
qb_lit_rasumovsky_27762962	Rasumovsky	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""quoted_lit_context"":4}"	"{""lyric"":2,""unknown"":2}"	{}	"{""fine_arts"":1,""other_academic"":2}"	0	2	""	""	riginally composed in this form, and Beethoven wrote three of these called the “Rasumovsky” ones. One piece of this type begins in 9/8 and has an andante cantabile second movement; that is the first of these by Pyotr Tch
qb_lit_rounds_75a7b395	Rounds	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""quoted_lit_context"":4}"	"{""unknown"":3,""work"":1}"	{}	"{""fine_arts"":1,""other_academic"":2}"	0	6	""	""	Violin Concerto, subtitled Concentric Paths, with movements titled “Rings” and “Rounds.” He also wrote Asyla and a chamber opera centering on the Duchess of Argyll (“ar-GUILE”) titled Powder Her Face.
qb_lit_the_bartered_bride_41dedcad	The Bartered Bride	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""author_verb_title"":2,""quoted_lit_context"":2}"	"{""cycle"":4}"	{}	"{""fine_arts"":3}"	0	4	""	""	cycle contains a movement named for a river, The Moldau, and who also composed The Bartered Bride.
qb_lit_the_idea_of_public_reason_revisited_e3529a95	The Idea of Public Reason Revisited	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""quoted_lit_context"":4}"	"{""essay"":2,""work"":2}"	{}	"{""other_academic"":1,""philosophy"":1}"	2	4	""	""	10. This philosopher reworked his paper “The Idea of Public Reason Revisited” into the second half of a book laying out eight principles for interactions among nations. This philosopher cited Kenneth Arrowto argue that g
qb_lit_yankee_doodle_953470d3	Yankee Doodle	rejected_non_literary_context	rejected_non_literary_context	4	0	4	3	"{""quoted_lit_context"":4}"	"{""play"":3,""work"":1}"	{}	"{""fine_arts"":1,""geography"":1,""other_academic"":1}"	1	7	""	""	chords. This composer of the (*) Concord Sonata quoted patriotic songs such as “Yankee Doodle” in a work with sections titled “The St. Gaudens’ in Boston Common” and “Putnam’s Camp.” In another work by this composer, a w
qb_lit_a_distant_dance_6960272e	A Distant Dance	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""unknown"":1,""work"":2}"	{}	"{""fine_arts"":2,""geography"":1}"	0	3	""	""	-flat Major “Evocation” followed by movements named for this country’s cities. “A Distant Dance” is the second movement of a piano work depicting “Nights in the Gardens of <this country>.” In a ballet analogizing Love as
qb_lit_about_5780daf6	About	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":2,""typed_title"":1}"	"{""essay"":1,""unknown"":1,""work"":1}"	{}	"{""other_academic"":2,""philosophy"":1}"	0	3	""	""	"?"" and entitled ""The Thinking of Thoughts."" Essays by this philosopher include ""About"" and ""Systematically Misleading Expressions,"" as well as a paper distinguishing ""Knowing How"" and ""Knowing That."" Another work by this"
qb_lit_all_i_ask_of_you_f0734692	All I Ask of You	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""novel"":1,""work"":2}"	{}	"{""fine_arts"":1,""other_academic"":2}"	3	5	""	""	nt as a trap six months after having overheard his love betray him in the song “All I Ask of You,” leading him to bring down a chandelier in anger. The design for this object was changed from Gaston Leroux’s novel to onl
qb_lit_cheers_ca07d325	Cheers	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""novel"":1,""story"":1,""work"":1}"	{}	"{""fine_arts"":1,""mythology"":1,""pop_culture"":1}"	1	4	""	""	"finale, soloists are interrupted by parallel major chords as the chorus shouts ""Cheers!"" Musical material from this opera is related to that of its composer's orchestral piece The Chairman Dances. The title character exc"
qb_lit_cover_of_the_rolling_stone_668bb92f	Cover of the Rolling Stone	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""play"":2,""work"":1}"	{}	"{""other_academic"":2,""pop_culture"":1}"	0	2	""	""	"Playboy in 1956. He also was a Grammy winning composer who wrote such songs as ""Cover of the Rolling Stone"" and ""A Boy Named Sue"", in addition to earning an Oscar nomination for the song, ""I'm Checkin' Out"", from the mov"
qb_lit_dichterliebe_f73e2f14	Dichterliebe	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""typed_title"":3}"	"{""collection"":1,""cycle"":2}"	{}	"{""fine_arts"":3}"	0	5	""	""	ill bury all his bad songs, which serves as the final section of his song cycle Dichterliebe. His first symphony includes a third movement scherzo originally called “merry playmates” and takes its title from an Adolph Bo
qb_lit_duration_and_simultaneity_398cc267	Duration and Simultaneity	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""author_verb_title"":2,""typed_title"":1}"	"{""unknown"":2,""work"":1}"	{}	"{""philosophy"":2,""science"":1}"	1	2	""	""	plicities and the concept of duration, also dealt with in his mathematical work Duration and Simultaneity. His first major work, subtitled as an “essay on the immediate data of consciousness,” was Time and Free Will, whi
qb_lit_elite_syncopations_5814d41a	Elite Syncopations	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":2,""typed_title"":1}"	"{""work"":3}"	{}	"{""fine_arts"":1,""other_academic"":2}"	0	3	""	""	"d chooses Emerson. FTP give the name of this Stark. FTP, name this composer of ""Elite Syncopations"", ""Swipesy"", ""The EM Forster work whose title is derived from Lucy'S need to have a window in Easy Winners ll ,"
qb_lit_evocation_3b724e95	Evocation	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""collection"":1,""unknown"":1,""work"":1}"	{}	"{""geography"":2,""other_academic"":1}"	0	6	""	""	he piano. The first piece of that “collection of 12 impressions” is an A minor “Evocation,” and its composer also wrote a “Prelude” and “Orientale” to begin another work. Another composer wrote “Distant Dance” as one of
qb_lit_lebewohl_10766980	Lebewohl	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""play"":1,""unknown"":2}"	{}	"{""other_academic"":3}"	0	2	""	""	e with a long pedal and later over a sustained trilled G. Another has the word “Lebewohl” spelled over its first three chords; that piece, titled Les Adieux, commemorates the departure of Archduke Rudolf. These pieces al
qb_lit_libera_me_98fc0887	Libera Me	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""quoted_lit_context"":3}"	"{""play"":1,""work"":2}"	{}	"{""fine_arts"":1,""other_academic"":2}"	0	5	""	""	aritone soloists sing in English, including “I am the enemy you killed” in the “Libera Me” movement. One work with this title, written by Giuseppe Verdi, has a Sanctus movement which uses two choruses. These works often
qb_lit_machiavellian_2cc927a0	Machiavellian	rejected_non_literary_context	rejected_non_literary_context	3	0	3	3	"{""author_verb_title"":1,""quoted_lit_context"":2}"	"{""book"":1,""unknown"":2}"	{}	"{""other_academic"":3}"	0	2	""	""	orn child after she accidentally ate her husband’s poisoned food and authored a Machiavellian treatise on statecraft for that king, this empire’s founder. The ambassador Megasthenes wrote an account of this empire. This
