candidate_id	canonical_title	review_reason	base_review_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_martin_eden_36138806	Martin Eden	accepted_likely_work	accepted_likely_work	58	3	55	40	"{""author_verb_title"":4,""quoted_lit_context"":3,""raw_answerline_seed_clue_mention"":55,""raw_answerline_work_prompt"":3,""typed_title"":4}"	"{""answerline_seed"":55,""novel"":9,""unknown"":1,""work"":4}"	"{""novel"":3}"	"{""literature"":51,""other_academic"":7}"	68	0	""	""	16. In this work, Russ Brissenden writes the formally perfect poem “Ephemera,” which the title character publishes after Russ commits suicide. For 10 points each: [10] Name this novel, whose title character is the author
qb_lit_lost_illusions_ba4d43d0	Lost Illusions	accepted_likely_work	accepted_likely_work	55	4	51	34	"{""author_verb_title"":2,""raw_answerline_seed_clue_mention"":51,""raw_answerline_work_prompt"":4,""typed_title"":7}"	"{""answerline_seed"":51,""novel"":13}"	"{""novel"":4}"	"{""geography"":1,""literature"":20,""other_academic"":24}"	92	0	""	""	8. In this work, the scheming Cointet brothers buy out one character’s printing business. For 10 points each: [10] Name this novel in which Lucien Chardon unwittingly causes the financial ruin of his brother-in-law Davi
qb_lit_the_mousetrap_ace5586b	The Mousetrap	accepted_likely_work	accepted_likely_work	37	8	29	29	"{""author_verb_title"":10,""quoted_lit_context"":8,""raw_answerline_work_prompt"":8,""typed_title"":11}"	"{""book"":1,""novel"":5,""play"":28,""unknown"":3}"	"{""play"":8}"	"{""literature"":13,""other_academic"":13,""pop_culture"":1}"	46	0	""	""	Christopher Wren is the first guest to arrive at the Monkswell Manor, operated by the Ralstons. Sergeant Troter arrives on snowskis to alert the guests of the house that a murderer is on the loose. I can't tell you how
qb_lit_salome_abfb1e6f	Salome	accepted_likely_work	accepted_likely_work	31	13	18	25	"{""author_verb_title"":5,""quoted_lit_context"":9,""raw_answerline_work_prompt"":13,""typed_title"":4}"	"{""novel"":1,""play"":15,""poem"":2,""story"":1,""tragedy"":5,""unknown"":3,""work"":4}"	"{""play"":7,""tragedy"":5,""work"":1}"	"{""fine_arts"":4,""literature"":11,""other_academic"":13}"	51	9	""	""	17. This author of Salome had an affair with Lord Douglas that prompted his long poem, The Ballad of Reading Gaol [“redding jail”]. Mrs. Erlynne sacrifices her reputation in this author’s Lady Windermere’s Fan. This auth
qb_lit_tonio_kroger_1c460b51	Tonio Kroger	accepted_likely_work	accepted_likely_work	69	2	67	47	"{""author_verb_title"":6,""clue_derived_seed_clue_mention"":67,""quoted_lit_context"":4,""raw_answerline_work_prompt"":2}"	"{""clue_derived_seed"":67,""novel"":5,""novella"":2,""tale"":1,""unknown"":4}"	"{""novella"":2}"	"{""literature"":42,""other_academic"":14,""pop_culture"":1}"	51	4	""	""	[10] This author of Tonio Kroger who wrote of the composer Adrian Leverkuhn in Doctor Faustus wrote Death in Venice.
qb_lit_good_omens_e27f847b	Good Omens	accepted_likely_work	rejected_non_literary_context	71	2	69	45	"{""author_verb_title"":2,""clue_derived_seed_clue_mention"":69,""raw_answerline_work_prompt"":2,""typed_title"":2}"	"{""book"":1,""clue_derived_seed"":69,""novel"":2,""unknown"":2,""work"":1}"	"{""novel"":1,""work"":1}"	"{""other_academic"":35,""pop_culture"":20,""religion"":2}"	36	6	accept	literary_work_manual_audit	For ten points, name this British author, creator of Discworld and co-author of Good Omens.
qb_lit_channel_firing_c6134c45	Channel Firing	accepted_likely_work	accepted_likely_work	59	3	56	40	"{""quoted_lit_context"":31,""raw_answerline_seed_clue_mention"":56,""raw_answerline_work_prompt"":3}"	"{""answerline_seed"":56,""epic"":1,""novel"":2,""poem"":29,""story"":1,""work"":1}"	"{""poem"":3}"	"{""geography"":2,""literature"":55,""other_academic"":12}"	126	0	""	""	"he ""had stuck to pipes and beer."" FTPE, A) Identify this author of that poem, ""Channel Firing"", and a novel in which the title character murders Alec after Angel Clare returns to Brazil, entitled Tess of the D'Urbervill"
qb_lit_eclogues_c6f50efb	Eclogues	accepted_likely_work	accepted_likely_work	32	16	16	18	"{""author_verb_title"":14,""quoted_lit_context"":2,""raw_answerline_work_prompt"":16}"	"{""collection"":13,""poem"":2,""story"":1,""unknown"":12,""work"":4}"	"{""collection"":13,""work"":3}"	"{""literature"":5,""other_academic"":19}"	21	0	""	""	ulls and heifers that Aristaeus [air-i-STEE-uhs] sacrificed. This author of the Eclogues [EK-lawgz] and Georgics wrote another work in Latin in which the son of Anchises becomes Dido's lover and kills Turnus in combat. F
qb_lit_tar_baby_34dc3ca7	Tar Baby	accepted_likely_work	accepted_likely_work	81	1	80	59	"{""author_verb_title"":8,""clue_derived_seed_clue_mention"":80,""quoted_lit_context"":1,""raw_answerline_work_prompt"":1}"	"{""clue_derived_seed"":80,""novel"":5,""unknown"":4,""work"":1}"	"{""novel"":1}"	"{""literature"":44,""mythology"":4,""other_academic"":23,""pop_culture"":1}"	62	0	""	""	"ent work was ""Jazz"", in 1992. FTP, identify this author of ""Song of Solomon"", ""Tar Baby"", and ""Beloved"", and 1993 Nobel Prize winner in Literature."
qb_lit_der_steppenwolf_aa236a0e	Der Steppenwolf	accepted_likely_work	accepted_likely_work	34	28	6	26	"{""author_verb_title"":2,""raw_answerline_seed_clue_mention"":6,""raw_answerline_work_prompt"":28}"	"{""answerline_seed"":6,""novel"":24,""story"":1,""unknown"":1,""work"":4}"	"{""novel"":24,""work"":4}"	"{""literature"":9,""other_academic"":18}"	93	3	""	""	11.In this novel, one character attempts to earn money to buy medicine for the violinist Agostino by offering the protagonist an extra night with their shared lover. The title character of this novel places himself under
qb_lit_the_story_of_my_life_05744c2f	The Story of My Life	needs_review_ambiguous_multiple_works	rejected_non_literary_context	84	1	83	61	"{""author_verb_title"":3,""clue_derived_seed_clue_mention"":83,""quoted_lit_context"":6,""raw_answerline_work_prompt"":1,""typed_title"":15}"	"{""autobiography"":16,""clue_derived_seed"":83,""memoir"":2,""story"":5,""work"":2}"	"{""autobiography"":1}"	"{""history"":2,""literature"":2,""other_academic"":56,""pop_culture"":13,""science"":1}"	165	1	review	ambiguous_multiple_works	"g to Debs' actions during the Pullman Strike. FrP, name this lawyer, author of ""The Story of My Life,"" who defended Leopold and Loeb, as well as John Sco~."
qb_lit_quincas_borba_afe049c0	Quincas Borba	accepted_likely_work	accepted_likely_work	69	2	67	47	"{""author_verb_title"":7,""clue_derived_seed_clue_mention"":67,""raw_answerline_work_prompt"":2,""typed_title"":2}"	"{""clue_derived_seed"":67,""memoir"":2,""novel"":8,""story"":1}"	"{""novel"":2}"	"{""geography"":7,""other_academic"":51}"	105	26	accept	literary_or_quizbowl_literature_work_manual_audit	he is not his father after accusing his wife Capitu of adultery. This author of Quincas Borba wrote a novel inspired by Tristram Shandy named for a man who describes his affair with Virgilia in an autobiography narrated
qb_lit_the_moviegoer_22829cd0	The Moviegoer	accepted_likely_work	accepted_likely_work	31	14	17	22	"{""author_verb_title"":11,""quoted_lit_context"":3,""raw_answerline_work_prompt"":14,""typed_title"":3}"	"{""book"":1,""novel"":23,""unknown"":5,""work"":2}"	"{""novel"":14}"	"{""geography"":1,""other_academic"":24,""pop_culture"":1}"	54	0	accept	literary_or_quizbowl_literature_work_manual_audit	22. The title character advises his great-aunt Emily on how to deal with the nervous breakdown of her step-daughter, Kate, whom he takes to Chicago to escape her depression. For 10 points each: [10] Name this novel about
qb_lit_cane_95df5d1b	Cane	accepted_likely_work	accepted_likely_work	35	11	24	21	"{""author_verb_title"":5,""byline_title"":1,""quoted_lit_context"":8,""raw_answerline_work_prompt"":11,""typed_title"":10}"	"{""book"":9,""collection"":8,""epic"":2,""novel"":7,""play"":2,""poem"":2,""story"":1,""work"":4}"	"{""book"":1,""collection"":7,""work"":3}"	"{""geography"":1,""literature"":1,""other_academic"":25}"	38	0	accept	literary_or_quizbowl_literature_work_manual_audit	1. In one section of this work, a co-ed basketball game leads to a double-date that ends with the male character talking to a black bouncer behind the Crimson Gardens. It contains the poem which begins “I am the reaper
qb_lit_the_swimmer_c1c10dbc	The Swimmer	accepted_likely_work	accepted_likely_work	40	10	30	23	"{""quoted_lit_context"":30,""raw_answerline_work_prompt"":10}"	"{""cycle"":4,""novel"":4,""short_story"":9,""story"":21,""work"":2}"	"{""short_story"":5,""story"":5}"	"{""fine_arts"":3,""literature"":15,""other_academic"":12}"	62	6	""	""	"song"" from Tennyson's ""The Lotos-Eaters"" and is called ""There is Sweet Music."" ""The Swimmer"" and ""Where Corals Lie"" appear in an orchestral song cycle of his, and the Angel of the Agony appears in an oratorio with text b"
qb_lit_unaccustomed_earth_f7a7fe20	Unaccustomed Earth	accepted_likely_work	accepted_likely_work	50	5	45	30	"{""author_verb_title"":6,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":45,""raw_answerline_work_prompt"":5,""typed_title"":2}"	"{""answerline_seed"":45,""collection"":2,""short_story"":4,""story"":9}"	"{""short_story"":3,""story"":2}"	"{""literature"":28,""other_academic"":13}"	65	0	""	""	uma quit her job and follows her husband while they expect their second child, “Unaccustomed Earth.” She also wrote The Namesake.
qb_lit_street_scene_11d34834	Street Scene	accepted_likely_work	accepted_likely_work	46	5	41	30	"{""author_verb_title"":4,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":41,""raw_answerline_work_prompt"":5,""typed_title"":6}"	"{""answerline_seed"":41,""autobiography"":1,""lyric"":1,""play"":12,""unknown"":2}"	"{""play"":5}"	"{""fine_arts"":1,""literature"":8,""other_academic"":38}"	109	21	accept	literary_or_quizbowl_literature_work_manual_audit	ote about Frank Maurrant killing his wife Rose and her lover Sankey in the play Street Scene.
qb_lit_lady_chatterlys_lover_6a9b4b53	Lady Chatterly's Lover	accepted_likely_work	accepted_likely_work	40	6	34	27	"{""author_verb_title"":6,""raw_answerline_seed_clue_mention"":34,""raw_answerline_work_prompt"":6,""typed_title"":2}"	"{""answerline_seed"":34,""novel"":12,""short_story"":2}"	"{""novel"":6}"	"{""literature"":16,""other_academic"":21}"	41	0	""	""	19. In this work the title character is the gamekeeper Oliver Mellors. For 10 points each: [10] Name this novel about Constance, who is married to the paralyzed and impotent Clifford, which went through many obscenity tr
qb_lit_adi_granth_e7a6ed1e	Adi Granth	needs_review_scripture_religion_boundary	accepted_likely_work	62	2	60	47	"{""author_verb_title"":4,""clue_derived_seed_clue_mention"":60,""raw_answerline_work_prompt"":2,""typed_title"":2}"	"{""book"":1,""clue_derived_seed"":60,""scripture"":3,""unknown"":4}"	"{""book"":1,""scripture"":1}"	"{""other_academic"":22,""religion"":27}"	34	0	review	scripture_religion_boundary	this religious sect exemplified by numerous gurus who teach from the scripture Adi Granth.
qb_lit_fifth_business_cbc5f5b6	Fifth Business	accepted_likely_work	accepted_likely_work	47	4	43	35	"{""author_verb_title"":3,""byline_title"":2,""raw_answerline_seed_clue_mention"":43,""raw_answerline_work_prompt"":4,""typed_title"":4}"	"{""answerline_seed"":43,""novel"":8,""play"":4,""trilogy"":1}"	"{""novel"":4}"	"{""geography"":6,""other_academic"":42}"	37	1	accept	literary_or_quizbowl_literature_work_manual_audit	msay. For 10 points, name this author whose Deptford Trilogy includes his novel Fifth Business.
qb_lit_sanctuary_7e42a105	Sanctuary	accepted_likely_work	accepted_likely_work	30	10	20	24	"{""author_verb_title"":2,""quoted_lit_context"":8,""raw_answerline_work_prompt"":10,""typed_title"":10}"	"{""novel"":21,""short_story"":1,""story"":1,""tale"":2,""unknown"":3,""work"":2}"	"{""novel"":8,""tale"":2}"	"{""literature"":4,""other_academic"":22,""pop_culture"":3}"	33	1	accept	literary_or_quizbowl_literature_work_manual_audit	he half-wit Tommy and is finally hanged in Alabama. The novel is the 1931 work Sanctuary. For 10 points, who wrote it?
qb_lit_the_chairs_4a184d3b	The Chairs	accepted_likely_work	accepted_likely_work	36	9	27	25	"{""author_verb_title"":21,""raw_answerline_work_prompt"":9,""typed_title"":6}"	"{""play"":29,""tragedy"":1,""unknown"":2,""work"":4}"	"{""play"":9}"	"{""literature"":11,""other_academic"":14}"	67	0	""	""	rantically trying to arrange the title objects for invisible guests in his play The Chairs.
qb_lit_starship_troopers_f9ccce94	Starship Troopers	accepted_likely_work	accepted_likely_work	45	4	41	37	"{""quoted_lit_context"":3,""raw_answerline_seed_clue_mention"":41,""raw_answerline_work_prompt"":4}"	"{""answerline_seed"":41,""book"":4,""novel"":1,""story"":2}"	"{""book"":1,""novel"":1,""story"":2}"	"{""literature"":1,""other_academic"":33,""pop_culture"":7}"	31	0	accept	literary_or_quizbowl_literature_work_manual_audit	19. It was published as a defense of the author's views on nuclear testing, after he formed the Patrick Henry League to advocate for more nuking. The main character decides to skip Harvard in order to later get the vote.
qb_lit_volsunga_saga_4e38eee3	Volsunga Saga	accepted_likely_work	accepted_likely_work	52	3	49	39	"{""raw_answerline_seed_clue_mention"":49,""raw_answerline_work_prompt"":3}"	"{""answerline_seed"":49,""saga"":3}"	"{""saga"":3}"	"{""fine_arts"":1,""history"":2,""literature"":1,""mythology"":7,""other_academic"":28,""pop_culture"":1}"	76	3	""	""	18. A poem about the “Lovers” of a character from this work appears in the third part of The Earthly Paradise by William Morris, who first translated this work into English. In this work, a boy is killed after failing a
qb_lit_of_cannibals_db65210d	Of Cannibals	accepted_likely_work	accepted_likely_work	81	1	80	53	"{""clue_derived_seed_clue_mention"":79,""quoted_lit_context"":31,""raw_answerline_work_prompt"":1,""typed_title"":2}"	"{""book"":4,""clue_derived_seed"":79,""collection"":8,""essay"":7,""ode"":2,""play"":2,""unknown"":3,""work"":8}"	"{""essay"":1}"	"{""geography"":3,""literature"":40,""other_academic"":34}"	122	4	accept	literary_or_quizbowl_literature_work_manual_audit	iography of this writer is titled How to Live and uses his writings, including “Of Cannibals,” as a way of defining modern life. He opined that “to die of old age is rare and extraordinary” in the 16th century in “Of Age
qb_lit_heartbreak_tango_33e7fde5	Heartbreak Tango	accepted_likely_work	accepted_likely_work	44	5	39	30	"{""author_verb_title"":6,""raw_answerline_seed_clue_mention"":39,""raw_answerline_work_prompt"":5}"	"{""answerline_seed"":39,""novel"":8,""unknown"":3}"	"{""novel"":5}"	"{""geography"":1,""literature"":29,""other_academic"":8,""pop_culture"":1}"	51	0	""	""	3. Each chapter of this novel is headed with quotes from sources like movies and radio commercials. For 10 points each: [10] Identify this novel in which Nelida Fernandez escapes from her dull marriage to an auctioneer b
qb_lit_the_outsider_2fe8ae35	The Outsider	accepted_likely_work	accepted_likely_work	35	8	27	26	"{""author_verb_title"":15,""quoted_lit_context"":3,""raw_answerline_work_prompt"":8,""typed_title"":9}"	"{""book"":1,""novel"":18,""play"":3,""unknown"":4,""work"":9}"	"{""book"":1,""novel"":5,""work"":2}"	"{""literature"":25,""other_academic"":2,""pop_culture"":1}"	52	3	""	""	1. Its protagonist shares a name with that of the author’s earlier novel A Happy Death. For 10 points each: [10] Name this novel whose opening line is “Mother died today,” in which the remorseless Meursault kills an Arab
qb_lit_sympathy_64a6d24f	Sympathy	accepted_likely_work	needs_review_common_or_short_title	89	1	88	62	"{""quoted_lit_context"":88,""raw_answerline_work_prompt"":1}"	"{""autobiography"":6,""book"":7,""collection"":7,""essay"":1,""lyric"":4,""memoir"":4,""novel"":2,""ode"":1,""poem"":50,""unknown"":4,""work"":3}"	"{""poem"":1}"	"{""geography"":5,""literature"":27,""other_academic"":38}"	158	0	accept	literary_or_quizbowl_literature_work_manual_audit	[10] I Know Why the Caged Bird Sings takes it title from this man’s poem “Sympathy.” This man’s collections include Lyrics of Lowly Life, and he wrote “with torn and bleeding hearts we smile” in “We Wear the Mask.”
