work_id	candidate_status	canonical_title	evidence_count	accepted_external_support_count	provisional_external_support_count	accepted_independent_support_families	provisional_independent_support_families	representative_selection_count	non_scoring_evidence_count	internal_evidence_count	source_debt_status	closure_scope	blocking_reason	next_action
work_candidate_euro_under_lit_immortality	incumbent_current_path	Immortality	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_indian_lawyer	incumbent_current_path	The Indian Lawyer	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_things_they_carried	incumbent_current_path	The Things They Carried	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_canon_angels_in_america	incumbent_current_path	Angels in America	1	0	0	0	0	0	1	1	open_internal_only	none	Only internal accepted-site or packet evidence exists.	add_external_source_support
work_candidate_scale3_lit_almanac_dead	incumbent_current_path	Almanac of the Dead	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_bone	incumbent_current_path	Bone	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_butterfly_valley	incumbent_current_path	Butterfly Valley	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale3_lit_changes_ama_ata_aidoo	incumbent_current_path	Changes	1	0	0	0	0	0	0	0	open_needs_review	none	Evidence exists but does not satisfy debt-closure rules.	manual_source_debt_review
work_candidate_africa_lit_mzingile	incumbent_current_path	Mzingile	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_novel_without_name	incumbent_current_path	Novel Without a Name	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_ola_wendt	incumbent_current_path	Ola	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_regeneration	incumbent_current_path	Regeneration	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_such_long_journey	incumbent_current_path	Such a Long Journey	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_famished_road	incumbent_current_path	The Famished Road	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_gospel_jesus	incumbent_current_path	The Gospel According to Jesus Christ	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_heirs_columbus	incumbent_current_path	The Heirs of Columbus	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave005_han_yong_un_silence_love	incumbent_current_path	The Silence of Love	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_caprice_pilkington	incumbent_current_path	Caprice: A Stockman's Daughter	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_rivers_babylon	incumbent_current_path	Rivers of Babylon	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_sleepwalking_land	incumbent_current_path	Sleepwalking Land	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_heart_white	incumbent_current_path	A Heart So White	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_moon_and_rainbow	incumbent_current_path	Black Rainbow	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_cousins_grace	incumbent_current_path	Cousins	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_dolly_city	incumbent_current_path	Dolly City	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_karukku_bama	incumbent_current_path	Karukku	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_mars_trilogy	incumbent_current_path	Mars Trilogy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_middle_passages	incumbent_current_path	Middle Passages	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave004_johannes_v_jensen_the_long_journey	incumbent_current_path	The Long Journey	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_snow_crash	incumbent_current_path	Snow Crash	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_texaco_chamoiseau	incumbent_current_path	Texaco	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_discovery_heaven	incumbent_current_path	The Discovery of Heaven	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave004_irmgard_keun_artificial_silk_girl	incumbent_current_path	The Artificial Silk Girl	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_english_patient	incumbent_current_path	The English Patient	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_generation_utopia	incumbent_current_path	The Generation of Utopia	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_sharpest_sight	incumbent_current_path	The Sharpest Sight	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_who_ate_shinga	incumbent_current_path	Who Ate Up All the Shinga?	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_woven_stone	incumbent_current_path	Woven Stone	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_written_body	incumbent_current_path	Written on the Body	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_zaat	incumbent_current_path	Zaat	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_kaghazi_ghat	incumbent_current_path	Kaghazi Ghat	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_small_gods	incumbent_current_path	Small Gods	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_dreaming_in_cuban	incumbent_current_path	Dreaming in Cuban	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_suitable_boy	incumbent_current_path	A Suitable Boy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_arctic_dreams	incumbent_current_path	Arctic Dreams and Nightmares	2	2	0	2	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_euro_under_lit_blackwater	incumbent_current_path	Blackwater	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_crossing_river	incumbent_current_path	Crossing the River	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_green_grass_running_water	incumbent_current_path	Green Grass, Running Water	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_kakala	incumbent_current_path	Kakala	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_lajja	incumbent_current_path	Lajja	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_palestine_sacco	incumbent_current_path	Palestine	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_parable_sower	incumbent_current_path	Parable of the Sower	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_ravensong	incumbent_current_path	Ravensong	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_stone_butch	incumbent_current_path	Stone Butch Blues	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_giver	incumbent_current_path	The Giver	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_lone_ranger_tonto	incumbent_current_path	The Lone Ranger and Tonto Fistfight in Heaven	2	2	0	2	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_global_lit_to_live_yu_hua	incumbent_current_path	To Live	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_arcadia_stoppard	incumbent_current_path	Arcadia	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_breath_eyes_memory	incumbent_current_path	Breath, Eyes, Memory	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_bulibasha	incumbent_current_path	Bulibasha	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_funny_boy	incumbent_current_path	Funny Boy	1	0	0	0	0	0	0	0	open_needs_review	none	Evidence exists but does not satisfy debt-closure rules.	manual_source_debt_review
work_candidate_me_lit_granada_trilogy	incumbent_current_path	Granada Trilogy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_light_crevice	incumbent_current_path	Light in the Crevice Never Seen	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_notes_crocodile	incumbent_current_path	Notes of a Crocodile	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_notes_desolate_man	incumbent_current_path	Notes of a Desolate Man	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_paradise_gurnah	incumbent_current_path	Paradise	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_sangati	incumbent_current_path	Sangati	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_shark_dialogues	incumbent_current_path	Shark Dialogues	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_shyness_dignity	incumbent_current_path	Shyness and Dignity	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_smile_as_they_bow	incumbent_current_path	Smile as They Bow	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_grass_dancer	incumbent_current_path	The Grass Dancer	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_land_green_plums	incumbent_current_path	The Land of Green Plums	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_memory_police	incumbent_current_path	The Memory Police	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_wind_up_bird	incumbent_current_path	The Wind-Up Bird Chronicle	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_tomorrow_battle_think_me	incumbent_current_path	Tomorrow in the Battle Think on Me	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_without_name	incumbent_current_path	Without a Name	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_bone_game	incumbent_current_path	Bone Game	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_keeper_n_me	incumbent_current_path	Keeper'n Me	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_school_days	incumbent_current_path	School Days	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_bingo_palace	incumbent_current_path	The Bingo Palace	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_blue_sky	incumbent_current_path	The Blue Sky	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
