work_id	candidate_status	incumbent_path_id	incumbent_rank	canonical_title	sort_title	original_title	creator_display	date_label	sort_year	date_precision	macro_region	subregion	original_language	language_family	literary_tradition	period_bucket	form_bucket	unit_type	boundary_flags	included_as_literature	boundary_policy_id	boundary_note	selection_basis	edition_basis	completion_unit	source_status	review_status	confidence	provisional_until	notes
work_candidate_global_lit_maus	incumbent_current_path	candidate:global_lit_maus	2286	Maus	maus	""	Art Spiegelman	1980-1991	1980	range	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	graphic_novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=diasporic_literature; current group=literature
work_candidate_scale4_lit_mayombe	incumbent_current_path	candidate:scale4_lit_mayombe	2287	Mayombe	mayombe	""	Pepetela	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=african_literature; current group=literature
work_candidate_genre_lit_book_new_sun	incumbent_current_path	candidate:genre_lit_book_new_sun	2288	The Book of the New Sun	book of new sun	""	Gene Wolfe	1980-1983	1980	range	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel_sequence	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=science_fiction_literature; current group=literature
work_candidate_global_lit_day_lasts_more_than_hundred_years	incumbent_current_path	candidate:global_lit_day_lasts_more_than_hundred_years	2289	The Day Lasts More Than a Hundred Years	day lasts more than hundred years	""	Chingiz Aitmatov	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=central_asian_literature; current group=literature
work_candidate_africa_lit_floods	incumbent_current_path	candidate:africa_lit_floods	2290	The Floods	floods	""	John Ruganda	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	play	""	""	""	""	""	""	Read the play or dramatic text.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=east_african_literature; current group=literature
work_candidate_completion_lit_name_of_rose	incumbent_current_path	candidate:completion_lit_name_of_rose	2291	The Name of the Rose	name of rose	""	Umberto Eco	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=italian_literature; current group=literature
work_candidate_me_lit_story_zahra	incumbent_current_path	candidate:me_lit_story_zahra	2292	The Story of Zahra	story of zahra	""	Hanan al-Shaykh	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_this_earth_of_mankind	incumbent_current_path	candidate:this_earth_of_mankind	2293	This Earth of Mankind	this earth of mankind	""	Pramoedya Ananta Toer	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=malay_indonesian_literature; current group=literature
work_candidate_southasia_lit_upara	incumbent_current_path	candidate:southasia_lit_upara	2294	Upara	upara	""	Laxman Mane	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	memoir	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=marathi_literature; current group=literature
work_candidate_global_lit_waiting_barbarians	incumbent_current_path	candidate:global_lit_waiting_barbarians	2295	Waiting for the Barbarians	waiting for barbarians	""	J. M. Coetzee	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=south_african_literature; current group=literature
work_candidate_completion_lit_women_algiers_apartment	incumbent_current_path	candidate:completion_lit_women_algiers_apartment	2296	Women of Algiers in Their Apartment	women of algiers in their apartment	""	Assia Djebar	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	short_story_collection	""	""	""	""	""	""	Read the story, tale, story collection, or documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_latcarib_lit_centaur_garden	incumbent_current_path	candidate:latcarib_lit_centaur_garden	2297	The Centaur in the Garden	centaur in garden	""	Moacyr Scliar	1980	1980	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=brazilian_literature; current group=literature
work_candidate_global_lit_midnights_children	incumbent_current_path	candidate:global_lit_midnights_children	2298	Midnight's Children	midnights children	""	Salman Rushdie	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=south_asian_literature; current group=literature
work_candidate_euro_under_lit_alphabet	incumbent_current_path	candidate:euro_under_lit_alphabet	2299	Alphabet	alphabet	""	Inger Christensen	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	poetry_collection	""	""	""	""	""	""	Read the poem, poetry collection, or assigned poetic selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=danish_literature; current group=literature
work_candidate_latcarib_lit_chronicle_death	incumbent_current_path	candidate:latcarib_lit_chronicle_death	2300	Chronicle of a Death Foretold	chronicle of death foretold	""	Gabriel Garcia Marquez	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novella	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=latin_american_literature; current group=literature
work_candidate_indig_lit_from_sand_creek	incumbent_current_path	candidate:indig_lit_from_sand_creek	2301	From Sand Creek	from sand creek	""	Simon J. Ortiz	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	poetry_collection	""	""	""	""	""	""	Read the poem, poetry collection, or assigned poetic selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=native_american_literature; current group=literature
work_candidate_global_lit_julys_people	incumbent_current_path	candidate:global_lit_julys_people	2302	July's People	julys people	""	Nadine Gordimer	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=south_african_literature; current group=literature
work_candidate_genre_lit_love_rockets	incumbent_current_path	candidate:genre_lit_love_rockets	2303	Love and Rockets	love and rockets	""	Gilbert Hernandez and Jaime Hernandez	1981-present	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	graphic_narrative_series	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=graphic_narrative; current group=literature
work_candidate_africa_lit_sardines	incumbent_current_path	candidate:africa_lit_sardines	2304	Sardines	sardines	""	Nuruddin Farah	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=horn_of_africa_literature; current group=literature
work_candidate_africa_lit_scarlet_song	incumbent_current_path	candidate:africa_lit_scarlet_song	2305	Scarlet Song	scarlet song	""	Mariama Ba	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=west_african_literature; current group=literature
work_candidate_bloom_reviewed_barthelme_stories	incumbent_current_path	candidate:bloom_reviewed_barthelme_stories	2306	Sixty Stories	sixty stories	""	Donald Barthelme	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	short_story_collection	""	""	""	""	""	""	Read the story, tale, story collection, or documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=american_literature; current group=literature
work_candidate_me_lit_the_committee	incumbent_current_path	candidate:me_lit_the_committee	2307	The Committee	committee	""	Sonallah Ibrahim	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_completion_lit_palace_of_dreams	incumbent_current_path	candidate:completion_lit_palace_of_dreams	2308	The Palace of Dreams	palace of dreams	""	Ismail Kadare	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=balkan_literature; current group=literature
work_candidate_africa_lit_shameful_state	incumbent_current_path	candidate:africa_lit_shameful_state	2309	The Shameful State	shameful state	""	Sony Labou Tansi	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=central_african_literature; current group=literature
work_candidate_bloom_vargas_llosa_war_end	incumbent_current_path	candidate:bloom_vargas_llosa_war_end	2310	The War of the End of the World	war of end of world	""	Mario Vargas Llosa	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=latin_american_literature; current group=literature
work_candidate_audit_backfill_the_weaverbirds	incumbent_current_path	candidate:audit_backfill_the_weaverbirds	2311	The Weaverbirds	weaverbirds	""	Y. B. Mangunwijaya	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=malay_indonesian_literature; current group=literature
work_candidate_mandatory_lanark	incumbent_current_path	candidate:mandatory_lanark	2312	Lanark	lanark	""	Alasdair Gray	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=scottish_literature; current group=literature
work_candidate_mandatory_thai_judgment	incumbent_current_path	candidate:mandatory_thai_judgment	2313	The Judgment	judgment	""	Chart Korbjitti	1981	1981	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1980_1989_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=thai_literature; current group=literature
